session_id	original_session_id
ses-835572569	ses-835572569
ses-835578575	ses-835578575
ses-835596639	ses-835596639
ses-835611167	ses-835611167
ses-835614900	ses-835614900
ses-835615124	ses-835615124
ses-835631731	ses-835631731
ses-835634831	ses-835634831
ses-835648738	ses-835648738
ses-835693070	ses-835693070
ses-835699620	ses-835699620
ses-835704054	ses-835704054
ses-835856969	ses-835856969
ses-835859370	ses-835859370
